temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.99819505;0.8797923;2046.9839;-6032.13;-3985.146;757.9078;0.0;0.0;1838.265625
0.9982203;0.8916237;2047.2296;-6023.922;-3976.6924;822.66406;0.0;0.0;1838.265625
0.99834156;0.902322;2047.9194;-6016.403;-3968.4834;880.2837;0.0;0.0;1838.265625
0.99858904;0.9115293;2049.213;-6010.213;-3961.0;928.4732;0.0;0.0;1838.265625
0.99901086;0.91827756;2051.3179;-6006.0815;-3954.7637;961.4785;0.0;0.0;1838.265625
0.99965334;0.92117745;2054.3257;-6004.9473;-3950.6216;971.4553;0.0;0.0;1838.265625
1.0004959;0.9195693;2058.022;-6007.6045;-3949.5825;955.19415;0.0;0.0;1838.265625
1.0014313;0.91309613;2061.8113;-6014.079;-3952.2678;911.9171;0.0;0.0;1838.265625
1.0022646;0.90209216;2064.8516;-6023.6973;-3958.8457;845.152;0.0;0.0;1838.265625
1.0027912;0.8885439;2066.427;-6034.8975;-3968.4705;767.2852;0.0;0.0;1838.265625
1.0028977;0.8742256;2066.3025;-6045.918;-3979.6155;688.57166;0.0;0.0;1838.265625
1.0026189;0.8616543;2064.7773;-6055.3926;-3990.6152;622.29364;0.0;0.0;1838.265625
1.002085;0.8512684;2062.4438;-6062.5835;-4000.1396;569.6848;0.0;0.0;1838.265625
1.0014534;0.84435046;2059.8555;-6067.1025;-4007.247;536.7105;0.0;0.0;1838.265625
1.0008268;0.84029704;2057.3604;-6069.1484;-4011.788;519.34674;0.0;0.0;1838.265625
1.0002632;0.8391547;2055.1528;-6068.9824;-4013.8296;517.4623;0.0;0.0;1838.265625
0.9997985;0.84036225;2053.4316;-6067.1064;-4013.6748;527.56396;0.0;0.0;1838.265625
0.9994938;0.84271336;2052.4863;-6064.242;-4011.7559;542.4203;0.0;0.0;1838.265625
0.9994243;0.84556144;2052.586;-6061.5537;-4008.9678;557.9276;0.0;0.0;1838.265625
0.9996282;0.84723717;2053.7837;-6060.0894;-4006.3057;564.7736;0.0;0.0;1838.265625
1.0000678;0.84658074;2055.7573;-6060.5674;-4004.81;557.2063;0.0;0.0;1838.265625
1.0006045;0.8429634;2057.8677;-6063.289;-4005.4214;533.0365;0.0;0.0;1838.265625
1.0010604;0.83704835;2059.4226;-6067.539;-4008.1165;497.30655;0.0;0.0;1838.265625
1.0012915;0.83013046;2059.9626;-6072.379;-4012.4163;458.0754;0.0;0.0;1838.265625
1.0012426;0.82316977;2059.3916;-6076.6045;-4017.213;420.83093;0.0;0.0;1838.265625
1.0009433;0.8177026;2057.9465;-6079.415;-4021.4685;393.5705;0.0;0.0;1838.265625
1.0004907;0.8144237;2055.9883;-6080.2114;-4024.2231;379.40472;0.0;0.0;1838.265625
