temperature;pressure;system_kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
6.055715;20.107025;12351.855;-1497.7607;10854.095;60540.37;3.3662763;0.5147211
6.0482116;20.089325;12358.084;-1525.9414;10832.143;60410.17;3.3792844;0.5143507
6.055649;20.090437;12355.449;-1539.7804;10815.669;60377.09;3.392381;0.5139971
6.0446525;20.131884;12318.476;-1517.0764;10801.399;60583.5;3.4055338;0.5136552
6.024462;20.17208;12275.005;-1494.2877;10780.717;60798.402;3.418679;0.51331514
6.0038347;20.225721;12225.029;-1460.5371;10764.492;61083.965;3.431724;0.51296324
5.9789357;20.249512;12205.49;-1455.3336;10750.156;61183.51;3.4445605;0.51258343
5.985893;20.206432;12233.58;-1510.2778;10723.303;60905.75;3.457135;0.51216817
5.9967403;20.223087;12219.968;-1512.8513;10707.116;60962.9;3.4694703;0.5117213
5.9717655;20.286757;12163.703;-1470.7004;10693.003;61304.137;3.4816072;0.5112492
5.944632;20.331957;12116.653;-1443.0437;10673.609;61550.258;3.4936323;0.51076496
5.9262304;20.350237;12090.071;-1438.8173;10651.255;61642.79;3.5057013;0.51029134
5.9174685;20.36427;12063.906;-1435.9729;10627.934;61716.97;3.5179677;0.5098504
5.8984118;20.412182;12012.599;-1400.5537;10612.045;61984.484;3.53049;0.5094502
5.8702464;20.445871;11975.99;-1375.4597;10600.53;62163.65;3.543233;0.5090852
5.8679013;20.370438;12026.385;-1447.2218;10579.163;61710.05;3.556121;0.50874406
5.915457;20.220318;12134.136;-1585.6023;10548.533;60826.035;3.5690947;0.508418
5.960973;20.152178;12173.988;-1650.2712;10523.718;60419.89;3.5821183;0.5081019
5.9493127;20.233978;12082.443;-1579.1305;10503.3125;60905.74;3.5951242;0.5077859
5.876568;20.418549;11904.048;-1415.9597;10488.088;61998.707;3.6079624;0.50744903
5.788261;20.567467;11750.269;-1283.659;10466.61;62896.188;3.6204426;0.5070648
5.731437;20.626352;11678.016;-1234.057;10443.959;63255.477;3.6325219;0.50662786
5.7169876;20.601055;11679.506;-1260.2109;10419.295;63115.1;3.644198;0.50613856
5.7298923;20.529938;11718.899;-1326.9888;10391.911;62706.176;3.6554415;0.50559354
5.7522373;20.462954;11754.984;-1391.4413;10363.543;62319.855;3.6662126;0.50498796
5.762954;20.419537;11774.639;-1437.0642;10337.574;62063.94;3.6764948;0.50432026
5.7718587;20.378689;11785.66;-1481.1998;10304.46;61835.27;3.6863284;0.5035968
5.7720556;20.376804;11766.959;-1491.5068;10275.452;61828.52;3.6958027;0.50283027
5.755628;20.390615;11735.523;-1486.7717;10248.751;61912.97;3.7049906;0.50203127
5.7440495;20.374514;11725.864;-1508.9854;10216.879;61828.94;3.713947;0.5012074
5.743782;20.357101;11718.53;-1533.9598;10184.57;61734.516;3.7227237;0.5003661
5.733591;20.38977;11672.7;-1515.6532;10157.047;61926.234;3.7313683;0.49951383
5.700349;20.4594;11603.576;-1466.6975;10136.879;62319.684;3.7399154;0.49865538
5.671344;20.488327;11564.631;-1453.7759;10110.855;62484.043;3.748372;0.4977918
5.66095;20.494833;11549.902;-1460.9409;10088.961;62506.895;3.7567255;0.49692136
5.6560364;20.49225;11543.955;-1474.0872;10069.867;62474.38;3.7649758;0.49604422
5.655972;20.469728;11560.437;-1503.6882;10056.748;62313.773;3.7731576;0.49516505
5.6750646;20.379835;11631.845;-1592.0953;10039.75;61761.832;3.7812855;0.4942857
5.7230196;20.246868;11741.86;-1719.4952;10022.365;60951.395;3.789343;0.49340406
5.77777;20.128582;11840.049;-1836.5773;10003.472;60223.395;3.7973487;0.49252254
5.812535;20.112982;11852.496;-1863.8058;9988.69;60092.625;3.8054059;0.4916545
5.786142;20.254988;11739.121;-1752.2952;9986.826;60869.58;3.8136744;0.49082038
5.7085414;20.454542;11576.224;-1587.8273;9988.396;61987.715;3.8222873;0.49003685
5.6376967;20.560997;11483.516;-1504.6238;9978.893;62581.848;3.831302;0.4893106
5.6212554;20.541084;11488.306;-1530.9785;9957.327;62457.453;3.840672;0.48863512
5.6367145;20.499866;11511.085;-1574.9106;9936.175;62208.14;3.850277;0.48799455
5.640459;20.494553;11505.004;-1585.3759;9919.628;62165.016;3.8599832;0.48737162
5.633499;20.493155;11486.44;-1590.155;9896.285;62163.047;3.8696995;0.48675466
5.6201544;20.536308;11431.042;-1553.887;9877.155;62419.76;3.8793852;0.4861385
5.5813427;20.609877;11358.986;-1490.5168;9868.47;62836.883;3.888974;0.48551485
5.5592866;20.577127;11367.47;-1518.9532;9848.517;62653.18;3.898382;0.48487338
5.5864673;20.48543;11429.966;-1601.9333;9828.032;62116.324;3.9076204;0.48421568
5.6117086;20.438059;11469.691;-1648.7925;9820.899;61807.1;3.9167986;0.4835554
5.6251583;20.383287;11515.73;-1703.7168;9812.014;61453.723;3.926029;0.4829064
5.655365;20.296463;11584.114;-1788.8834;9795.23;60921.87;3.9354002;0.48227945
5.6852694;20.251835;11622.695;-1840.5566;9782.139;60622.82;3.9450164;0.48168698
5.6901326;20.273167;11606.884;-1836.4805;9770.403;60704.82;3.9549756;0.48114058
5.670229;20.34699;11547.605;-1788.2114;9759.394;61091.363;3.9653459;0.48064798
