temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
1.0255903;0.923622;2106.3696;-6004.563;-3898.1934;880.8484;0.0;0.0;1838.265625
1.0255734;0.92665404;2106.3135;-6002.4805;-3896.167;897.68176;0.0;0.0;1838.265625
1.0256966;0.929434;2106.7976;-6000.5713;-3893.7737;912.0445;0.0;0.0;1838.265625
1.0259408;0.9309208;2107.736;-5999.484;-3891.7478;918.36676;0.0;0.0;1838.265625
1.0262817;0.9308955;2109.0698;-5999.5176;-3890.4478;915.5601;0.0;0.0;1838.265625
1.0267141;0.929122;2110.7927;-6001.035;-3890.2424;902.33356;0.0;0.0;1838.265625
1.0272332;0.92493427;2112.8345;-6004.431;-3891.5967;875.1555;0.0;0.0;1838.265625
1.0277935;0.91842896;2114.8418;-6009.6045;-3894.7627;835.2657;0.0;0.0;1838.265625
1.0282577;0.90993994;2116.2075;-6016.0547;-3899.8472;785.71906;0.0;0.0;1838.265625
1.028473;0.9009452;2116.4243;-6022.4863;-3906.062;735.6812;0.0;0.0;1838.265625
1.0283734;0.89341456;2115.404;-6027.602;-3912.198;696.1917;0.0;0.0;1838.265625
1.0280143;0.88831216;2113.5747;-6030.7393;-3917.1646;671.7118;0.0;0.0;1838.265625
1.0275611;0.886162;2111.5981;-6031.6025;-3920.0044;663.8071;0.0;0.0;1838.265625
1.0271672;0.88678664;2110.0078;-6030.6816;-3920.6738;670.43243;0.0;0.0;1838.265625
1.0269202;0.8894894;2109.024;-6028.5923;-3919.5684;687.30566;0.0;0.0;1838.265625
1.0268241;0.8934051;2108.5864;-6025.898;-3917.3115;709.77484;0.0;0.0;1838.265625
1.0268401;0.8982753;2108.559;-6022.908;-3914.349;736.68774;0.0;0.0;1838.265625
1.0269437;0.9036179;2108.9045;-6020.111;-3911.2063;765.46014;0.0;0.0;1838.265625
1.0271345;0.9089253;2109.5327;-6017.733;-3908.2002;793.47296;0.0;0.0;1838.265625
1.0273538;0.9142704;2110.1023;-6015.7334;-3905.631;821.81104;0.0;0.0;1838.265625
1.0274861;0.9197655;2110.1545;-6013.6455;-3903.491;852.0107;0.0;0.0;1838.265625
1.0274451;0.92639506;2109.544;-6010.633;-3901.0889;889.79266;0.0;0.0;1838.265625
1.0272781;0.9344401;2108.6357;-6006.538;-3897.9023;935.9758;0.0;0.0;1838.265625
1.0271302;0.9429933;2108.0854;-6001.638;-3893.5527;984.24536;0.0;0.0;1838.265625
1.02717;0.95150554;2108.454;-5996.9053;-3888.4512;1030.4514;0.0;0.0;1838.265625
1.0274749;0.9588708;2109.8462;-5993.3076;-3883.4614;1068.2856;0.0;0.0;1838.265625
1.0279905;0.96384484;2111.891;-5991.6387;-3879.7476;1091.6262;0.0;0.0;1838.265625
1.0285742;0.9660384;2113.9712;-5991.881;-3877.9097;1099.5634;0.0;0.0;1838.265625
1.0290744;0.96596116;2115.5369;-5993.5225;-3877.9856;1096.0057;0.0;0.0;1838.265625
1.0293903;0.9644927;2116.3052;-5995.6826;-3879.3774;1086.3707;0.0;0.0;1838.265625
1.0295067;0.96247655;2116.3486;-5997.7036;-3881.355;1075.1655;0.0;0.0;1838.265625
1.0294883;0.961188;2116.0176;-5999.1074;-3883.0898;1068.7217;0.0;0.0;1838.265625
1.0294487;0.9599234;2115.7441;-5999.9546;-3884.2104;1062.2941;0.0;0.0;1838.265625
